Age,Gender,Height,Weight,Activity_Level,Daily_Steps,Exercise_Hours,Sleep_Hours,Stress_Level,Calorie_Intake,Protein_Intake,Water_Intake,Family_History,BMI,BMI_Category
61,1,1.68,93.14923887838067,1,8755,1.802193448661581,6.178512841942924,6,1406.8787078268933,76.26199631216701,2.6606857981830787,0,33.003556858836696,1
28,2,1.69,88.03642929367986,3,3386,1.2806575335363115,6.168655685278509,4,1390.0997792989856,91.6852456422863,1.9470809835831562,0,30.82400101315776,1
19,1,1.7,73.67814238489959,3,9971,0.453653060444362,7.7101111235687,9,2069.66435178647,49.866234188779984,2.8322434178099214,0,25.49416691519017,2
64,0,1.92,45.0,2,6321,1.2964985483904434,5.370810551227885,2,1735.1014329497352,44.39304344071083,2.580180572110348,0,12.20703125,3
61,1,1.73,81.55441613085591,0,6275,0.7100088043266388,7.432343695517943,9,2212.860851217932,69.26625267130927,1.5846768635237534,0,27.249295376008522,2
33,2,1.43,82.45218760703882,2,3897,1.1804412915357088,5.537790136115737,1,1335.7478800479034,53.8962452399958,2.8166262630754866,0,40.32088982690539,1
56,1,1.37,66.47915568507803,3,8687,2.8092167671603043,7.952355717377399,9,2717.466446297438,56.01593159570842,2.22008523293214,1,35.41965777882573,1
44,0,1.67,56.158060580843255,3,7836,1.5330444852325984,6.644012044305211,5,1852.313602841224,58.51199470602665,2.7635570967194343,0,20.13627615936149,0
58,0,1.94,71.13672643282044,3,9568,0.8271925504203012,4.916684485550479,2,2090.0170476533867,44.00674918434446,4.165306309381465,1,18.901245199495282,0
24,0,1.66,93.9692956743327,3,3554,0.5181126931863895,6.298856929362575,8,1901.0478270174954,70.20323183854235,2.3608051795376443,0,34.10121050745126,1
35,1,1.85,94.23203610540196,0,8171,0.3894410126199663,7.075804514189367,7,2446.940789471406,63.25459185055309,1.8367398684440255,0,27.533100396026867,2
54,2,1.67,78.74048386689911,1,9774,2.804942168231768,4.0,2,2705.9277346732933,51.57236850972451,2.8355526674005955,0,28.233527149377572,2
27,2,1.55,82.71292879120952,2,11050,1.2218261456376323,6.876030297960039,4,2629.9275194979673,44.30193980271598,1.919758496195656,0,34.42785797761062,1
21,0,1.49,71.41855920167629,1,2659,2.3416182517527155,5.751263232654052,2,1578.0577987896615,62.76817953509019,3.1891887036749207,0,32.16907310557015,1
32,2,1.63,130.0,3,2514,0.7074250969540241,5.9262988558878416,2,1926.7580251072009,60.803109459232516,3.180126694275971,0,48.9292032067447,1
69,1,1.7,86.91144562439166,1,7644,2.38988751568125,5.401016329691607,4,2240.0473887757207,70.06366872415313,2.922653364194526,0,30.073164575914074,1
56,2,1.55,69.40097631088028,2,3746,1.8012911149595798,7.4017654567995,2,1752.939508812245,60.73108731043152,0.9431861243471003,0,28.8869828557254,2
22,2,1.34,75.36249228075285,0,4924,0.4734196512107078,9.406761370248102,7,1682.7193397645217,61.46870606412963,1.8706912112309892,1,41.97064617996928,1
65,2,1.53,80.46719591769737,2,4878,1.3957991244437773,6.246825730203932,8,1697.8250424632115,56.06082964522565,1.8655110664672505,0,34.37446961326728,1
45,1,1.69,90.39213066602949,1,5581,0.31701277982940734,8.08237134267648,2,1913.8182523653613,93.08294352398121,3.3395357466497755,0,31.648797544213963,1
54,0,1.85,68.94843452067963,3,6600,2.7050496052503075,5.624266762943427,8,2200.9424294028013,47.21186635411462,2.5510170730796125,0,20.14563462985526,0
40,2,1.85,56.83975521289685,2,5789,1.1465560848801282,7.071431529943744,6,1947.913416414607,62.54447559278431,4.490763177567976,0,16.607671355119603,3
51,2,1.62,92.1129482341612,1,3005,2.165948053978731,7.217361953996356,5,2084.2889963495295,51.598146823603514,2.325067857385541,0,35.098669499375546,1
68,1,1.6,71.80975244668618,1,10804,0.6679220544039748,8.170121083332191,1,2115.030878778984,70.67115869198243,4.6790371407306885,0,28.050684549486782,2
56,1,1.67,54.59918018373598,3,7832,0.3524552818930336,6.532978169330954,7,2368.341030035404,83.9748271146155,3.013483469454106,0,19.577317287724902,0
29,2,1.71,67.32354663086545,0,6106,1.6726623202945496,7.232987498799102,4,2119.444179536761,92.59424624041296,2.988871904014262,0,23.023681348403084,0
44,2,1.7,56.06926465175498,2,2909,2.7069585367986364,7.3487299276290505,9,2270.44895994282,71.88522613415523,2.7059738189369393,1,19.40112963728546,0
49,2,1.66,93.11733051930649,1,8028,2.9086964867950806,9.93771145169725,8,1454.433939593989,76.82792257191377,2.3693247263805883,0,33.79203459112589,1
46,0,1.65,86.10818048811655,1,7773,1.1843395100506295,8.40997122713923,1,1883.137161625054,54.331149595722906,1.9759487082392777,1,31.628349123275136,1
49,1,1.82,84.79125123431913,3,8333,0.18919975976375808,5.920875938829878,9,2440.4972400067877,69.14289067812902,1.4112383863111304,1,25.598131636975946,2
60,0,1.71,90.55738347987365,2,10355,4.182330870899814,7.126700179584921,6,1679.223651873476,61.29645283631314,2.2031273290911306,0,30.969318244886857,1
28,0,1.59,74.60092342444527,1,1448,0.6380290083844008,7.678096015227422,3,1637.235640855046,71.06569320080617,1.748257953947956,1,29.5086916753472,2
61,0,1.58,76.02108403872931,0,7765,2.6074823977038237,7.372487713773824,2,2023.4353205708048,69.85041389496644,3.4561057346301927,0,30.45228490575601,1
29,1,1.82,95.94512239741391,1,6996,1.0960409576869663,6.913669119391143,7,1473.952592774186,52.32482161694628,1.9599172366889197,0,28.96543968041719,2
24,0,1.61,54.267660460867944,1,5481,2.2043127687948254,7.823698083948426,7,2008.6522614809935,59.243054288957424,1.919344708782588,0,20.93578969209056,0
29,2,1.79,85.00308517613686,0,7090,2.1074564064795527,7.780752824615462,7,2127.830939295019,80.22579557982235,2.998422204691871,0,26.529473229966875,2
28,0,1.6,65.11441087667032,2,4937,2.4077778991884413,8.361943470440574,8,2037.0439427493782,43.53340773023726,2.0220123767039024,1,25.43531674869934,2
36,0,1.59,74.99216214497957,2,6801,1.2442724301095591,7.365090708861543,9,1371.9683134380025,61.794889567784004,1.913772388711427,0,29.66344770577887,2
35,0,1.41,64.88564561122676,1,5770,1.1812086569083249,5.6778626407489705,7,2421.2497820301187,63.51514858275449,3.168100353610167,0,32.63701303316069,1
19,2,1.55,83.62104369715544,2,6819,0.5795731127667321,7.48882519502535,1,2486.2520530709467,63.279889601359464,2.1875756393359587,1,34.80584545146948,1
37,1,1.86,45.674268445225756,2,6636,0.6901548869265621,6.046885179656894,10,1987.6121938978151,48.913610764822934,1.5998312253966862,0,13.202181883809038,3
20,2,1.65,110.71715851322547,1,6756,1.3595785022168994,7.994305645156946,9,2022.679846835281,44.61197841045785,2.543631944733386,0,40.66745950899008,1
23,2,1.61,77.12667556037151,1,11166,1.5516788738096814,4.984642774490659,8,1895.8408221146426,56.627204163077224,1.849845542983279,0,29.754513930933026,2
59,1,1.64,81.2375525442909,2,7328,3.7343665070172563,5.415953800049999,1,1922.9164624634655,58.85332309157253,1.9712314958593788,0,30.204325009031425,1
58,0,1.94,70.35510281721467,2,8430,1.1546845751884809,8.316025760109547,10,1940.965715336905,39.765723985413615,2.284071466753067,0,18.693565420664967,0
58,0,1.63,52.75523352026373,3,3961,0.8406013806517979,4.559492618699877,2,2606.7770691708447,78.97973971485939,2.1649977159412397,0,19.855934931786567,0
21,2,1.68,84.92054194779222,2,8201,0.330815509300658,9.909417862911168,8,2386.2177945974927,68.61536988436734,2.244310123174749,1,30.088060497375366,1
52,2,2.13,99.50551526021326,1,8603,0.4005104518849318,7.8567370552251825,10,2169.03557971865,64.15491780640689,3.450138326722322,1,21.932490303999046,0
68,1,1.87,67.13575885635181,3,9934,1.6299515628007373,6.422444796360669,1,1439.599433998777,50.26690500948473,3.08227933550171,0,19.198649906017273,0
57,1,1.67,70.30997331401464,2,6710,1.4152598147373963,6.806448827305324,7,1744.501347699682,96.38087384125622,1.916140600785191,1,25.210646962606994,2
56,2,1.91,80.4997471822094,3,8824,1.3142598183513605,5.292878558565231,5,1917.4979806545646,69.81758629084709,2.5652111459423566,0,22.066211776598614,0
41,0,1.76,66.71058134885652,2,8437,1.5495416352453508,6.742343724094895,3,2297.911964864151,35.85718525378531,2.0118835945106808,0,21.536215569749654,0
58,2,1.88,72.24885019061936,1,4070,0.772039520164315,8.367747667770056,10,1799.337189667096,54.79220257331606,3.0395615539915797,0,20.44161673568905,0
45,0,1.72,66.7639336806928,2,7999,0.2062184122173123,9.266620292702694,4,1359.9092475023538,49.78548325071807,1.4243527693352784,1,22.567581693041106,0
51,0,1.73,92.433893962585,2,3927,0.23435284418652652,4.2894379076022755,7,1917.5464097990623,50.572714405338665,2.2951585657688565,0,30.884391046338,1
30,0,1.66,70.08470188006827,1,9408,0.9132295651344389,4.241834923031506,2,1755.5845456297604,43.55669512697152,2.4524900328103625,0,25.43355417334456,2
42,2,1.68,102.80116196849742,1,7521,0.7321425018469117,7.989549654896198,5,1678.0464471573591,71.4322757047805,2.1824528057582655,0,36.42331418951865,1
61,0,1.9,52.31206552051687,3,5112,0.3422191333785164,5.950878189815069,10,2048.5095580114257,30.34162732141527,1.672713001413706,0,14.490876875489437,3
68,1,1.7,60.2692298701066,2,2802,0.7003306375195385,6.147592320886689,4,2201.5488913200884,47.133916788194995,1.3982600516039194,0,20.854404799344845,0
33,1,1.7,83.88716976181074,3,2171,2.5454494233616343,4.998758861492513,6,1914.8817486640166,48.5371982004323,3.113321752185153,1,29.026702339726903,2
58,0,1.64,45.36055050162571,0,3550,0.8439931299800281,8.388962651071925,2,1972.6772418940918,67.52884737715603,2.9598355152724714,0,16.865166010420033,3
48,0,1.73,71.43269073590852,1,11007,0.9916746714025941,8.97082843152097,6,2193.2576633116523,70.31899458077142,2.0709117101105172,1,23.867383051858905,0
47,1,1.73,83.9947570036984,1,7949,2.5514784715056398,6.735928755959573,4,2058.9670333098748,89.98859544500253,3.297982580150357,0,28.06467205843777,2
26,1,1.85,95.99229640458515,1,5614,0.5487895944119877,6.9451150384856035,10,2197.894999424711,30.553346858426465,3.31246192216068,1,28.047420425006614,2
30,0,1.84,110.23648888181668,3,5514,0.8439145136508874,7.680434439995638,2,1772.2241456514237,64.78740266263364,2.3593682461203396,0,32.56039959883527,1
29,0,1.99,81.75919574147082,2,6102,1.7947293299162468,7.201249623993765,7,2128.5026151982174,53.834625952452406,3.215136088851127,0,20.64574019380087,0
24,2,1.76,55.864760100064025,3,9019,0.08654123906011588,8.054713813330006,6,2159.962195369794,65.81397492318543,1.92119481075112,0,18.034852821559927,3
50,1,1.74,79.33533075908105,1,3371,0.048451158343465625,5.819790014655423,6,1764.6511782831394,44.22374354861625,0.9153899734925033,1,26.20403314806482,2
56,2,1.81,57.25483163914829,1,9615,0.476659666367131,8.500190085673752,7,1862.5338078139039,48.81086810286598,2.0369209902392957,0,17.476521363556756,3
58,2,1.93,86.85189318928235,3,7875,0.5549387290781621,7.648043409973799,7,2231.9593346049387,51.33578673202645,2.4941465222131574,1,23.31657042854368,0
50,2,1.52,89.28692955804254,1,2660,4.356440932226501,6.45213853376523,5,1498.6490682517806,53.77762937591206,2.950453621836478,0,38.645658569097364,1
28,1,1.92,63.90878352595964,3,5841,0.2853396659511805,8.156153209652707,7,2014.660754991546,55.81391496985785,1.282261072920835,1,17.336367058908323,3
19,0,1.38,93.51313236931185,1,10984,0.5041054877953406,5.355931755619823,2,1523.4372914823348,54.8390406494366,2.2378260944748245,0,49.10372420148701,1
45,2,1.6,77.90069177886238,1,6742,0.35239302748347406,9.465312263680794,7,2117.338363079818,51.276071653948044,1.4418112409252388,0,30.42995772611811,1
19,2,1.47,89.22126581154134,3,4115,1.5477599269525903,8.74052227145046,2,2095.93699836681,40.729594483862186,3.1176102656819857,1,41.28893785531091,1
29,1,1.61,60.368099584859806,1,6883,0.5350186728086557,8.034150430032884,5,2269.6007481017523,60.56544859685884,2.961672028712397,1,23.28926337134362,0
57,0,1.96,71.54962038128991,1,8425,1.0210178009272124,6.510981256274726,2,1903.8844821689618,33.30901604239169,1.8420225195949533,0,18.62495324377601,0
59,2,1.77,79.91716610361185,1,8381,1.5139165035496793,6.294892750616949,9,2286.0192599713937,72.39347234943702,2.292509189441671,0,25.509006385014473,2
69,2,1.48,70.20764894140997,2,7357,0.022586612835609306,9.038784241246038,5,1928.909517328624,61.96010908616096,2.499064103358558,0,32.0524328622215,1
49,2,1.87,60.71165823008022,2,6803,1.6637954497326102,6.596259744533634,3,2413.5402066361426,49.92731689529182,2.4616551477628223,1,17.36156545228065,3
35,0,1.56,68.93850976694124,1,4007,0.04432411319370335,4.036888574634087,9,2749.224537925956,60.69009580104512,2.0512200178427484,0,28.32779000942687,2
65,2,2.12,70.09961070213721,3,7332,0.2038846662049661,6.623872852332504,10,1926.566042628361,67.37503248014536,0.5008075299971626,1,15.597100992821556,3
69,0,1.64,80.89400191382127,3,7235,1.1908450662014718,6.599510814736318,10,1968.509687730913,69.19186112374935,2.4821541099903603,0,30.07659202625717,1
26,2,1.67,69.85191109735443,1,785,1.5381603553316747,8.277364480369277,8,2484.798218768968,72.39043187560173,4.43376766855271,0,25.046402200636248,2
21,1,1.47,93.44052471539787,0,5448,0.33023707291413096,9.438812958312575,8,1512.8784253648312,54.45134295814279,2.897242104790985,0,43.24148489768054,1
48,0,1.54,45.180364997885924,2,1241,1.3663176755781141,6.158566033917352,1,2022.4078599779782,75.5249916319032,2.6960295827419714,1,19.05058399303674,0
66,2,1.74,45.3951673590508,0,7701,0.6286021944065617,7.117733336298184,10,1319.1506406507772,56.8602507506775,1.8681179843245492,0,14.993779679961289,3
53,1,1.75,89.49816375780918,3,4309,1.1934655938635974,7.774966668903951,7,2023.4360208788298,65.18433177913977,2.2510224378726167,1,29.22389020663157,2
29,1,1.59,52.630196829881754,3,10125,1.785216060403526,8.142246971477629,9,2008.8306972704322,42.62678479366539,2.170578491552809,0,20.81808347370822,0
28,0,1.85,79.38877322147445,1,3693,1.4614976631781866,9.216990950898191,3,2929.4898302213774,56.127372929528484,2.8570870528750523,1,23.19613534593848,0
62,0,1.6,79.42848862560905,2,5404,3.8893759983143363,4.0,1,1786.6085500461013,67.14733144748052,2.533634886435913,0,31.02675336937853,1
19,0,1.87,63.28486584677724,1,6649,0.059674453644457795,8.026244812913433,9,2006.005390489769,90.00288275283262,2.8874977902345367,0,18.097419384820046,3
67,2,1.77,83.47686551028906,3,5223,2.783707228810977,5.666559510943564,5,2094.092110222346,69.9905186008479,2.9708380326103665,0,26.645237802128715,2
22,2,1.97,84.93305000919281,0,3235,1.521387811716836,5.20516310707497,7,2074.205605248843,26.838897504599615,3.260128868014104,1,21.884884951736147,0
20,1,1.53,71.93308472540826,1,5591,0.3307178396958512,6.641309409847058,4,1332.927749618841,52.22896470787415,2.289313781324745,0,30.728815722759734,1
40,0,1.61,66.01023985058808,1,4656,1.5460069712919575,7.529262751206841,3,1775.04553688522,46.095084199881555,2.7344261092266047,0,25.46593104069599,2
31,0,1.57,54.60046214821238,2,9069,0.23033244287370655,7.571167107047578,5,1969.4524802718713,74.50214356476178,2.477760179042271,0,22.151187532237568,0
20,1,2.01,73.8495270385699,0,6492,1.508233117853365,8.61680658374121,1,2330.199183476483,54.28780451781421,3.333246420269488,0,18.279133446837932,3
46,1,1.94,45.0,1,6782,1.034652474482441,8.590215728006905,2,1882.231492001052,63.16921086662328,1.8197139674167184,1,11.95663726219577,3
22,2,1.83,81.43670197693669,3,7990,0.5433091810185782,5.961773710136821,1,1880.447924635246,67.29256862198811,2.854103336888415,1,24.31744811040541,0
50,1,2.0,77.44599515828367,0,3343,0.19150936350591632,5.708906254906992,1,1832.3437672247007,50.44824127600926,2.895489610799158,1,19.361498789570916,0
35,0,1.7,84.06211390592678,2,1025,0.6609429211396891,8.622804273531784,10,2502.0325656868954,66.62620104566336,3.3589242179342107,0,29.08723664564941,2
41,1,1.46,55.18682466934024,3,7928,0.9221241737144178,6.39436694923146,5,1819.662034199346,77.48874780382835,1.3332656152475617,0,25.88985957465765,2
19,2,1.48,77.04896093383128,3,6063,1.9243397693405384,6.208472208374561,3,2006.6589491777302,101.65949117353685,2.5699086511655516,0,35.175749148023776,1
50,2,1.87,123.60208722955211,2,8238,2.1172356637475174,8.83578387781389,1,1759.1590959952582,36.7562840378226,3.200357607430903,0,35.34618868985447,1
39,0,1.63,85.28786727912629,3,615,1.451935840236751,5.197617717789223,4,1771.1805058772848,80.79462403244248,3.162031897388708,1,32.100518378232636,1
61,1,1.88,55.34072729172958,2,4619,0.43480521986163356,10.0,5,2161.330457110545,64.59584223110122,1.8011852572962614,0,15.657743122377088,3
50,2,1.78,92.28972154892539,3,2956,0.26889898988303246,8.714979735942354,5,1569.3932252026757,51.309692507435116,1.1646717351302405,1,29.12817874918741,2
44,1,1.62,83.59640890865994,3,3477,0.552105706090235,8.927193135751459,8,1955.7979320135482,74.45888134583356,2.6746156621510506,0,31.85353182009599,1
34,0,1.76,89.17609901803637,0,6341,1.0496626429229203,6.367368292585904,6,2045.3693216500526,89.44628827022257,2.0688306645406067,0,28.788771635471452,2
67,1,1.55,77.52312609345748,2,8370,0.7566100806188034,7.775332728093369,9,1893.5694436523709,61.640108645113635,3.4070789502408845,0,32.26769036148074,1
26,0,1.78,87.9294713412973,1,2641,0.8683127963939306,8.28160300168108,8,2529.815091215686,101.79074906719987,3.5768313073367866,1,27.752010901810788,2
30,1,1.77,109.81505994092707,1,7508,1.3370793897766766,6.59060001966173,1,2437.2462535236114,72.06159792935037,3.6244989685525804,0,35.05220720129179,1
20,2,1.77,77.77455862609735,1,7131,0.4412802323035135,8.953511117280643,1,2542.6584133678834,68.4115402352275,2.0807750843692445,0,24.825100905262644,0
47,2,1.87,64.78695935853352,3,1304,0.6887178348426342,7.172336061753039,6,1959.3421193063386,71.58471876661059,2.5236061720449627,1,18.52696941820856,0
57,0,1.75,86.19260457118565,3,6291,3.4504934477099454,6.043864130678909,8,1529.4573301755938,42.94648787106521,2.6232555022519657,0,28.14452394161164,2
36,0,1.85,82.21569000159921,3,3670,0.5059219299232616,4.0,2,2395.0566978859697,56.603749029821074,2.534762233671607,0,24.02211541317727,0
63,0,1.85,76.54502424305417,1,7157,1.9017459770438778,7.181789057176481,7,1567.506456046756,72.40054461572221,1.9236927515196034,1,22.365237178394203,0
46,0,1.66,62.96700887947231,1,3132,1.1925784766705938,7.032594236484584,2,1576.214448520192,73.25902050181155,1.534307065568215,0,22.850562084291013,0
40,2,1.83,75.01499555570295,1,8957,0.2781743478271542,5.991373733942224,10,2387.1644677303875,72.97734825180393,2.1577053972950675,0,22.399891174923987,0
33,2,1.61,64.23911754510853,3,5138,1.951625141580168,7.67272818129466,3,1856.2142031606832,37.88792346852259,2.2275243535031253,0,24.78265404309576,0
48,1,2.06,101.89175955063315,1,9122,1.3479608496914453,6.060452034479458,2,2473.831367508458,50.82360540743123,3.2951634921606754,1,24.01068893171674,0
61,1,1.68,52.84078939301813,3,1806,4.233180572539601,7.543617194313177,6,1720.7344268890415,82.91144080320272,2.636435043683663,0,18.721935017367535,0
52,2,1.86,94.73447793282367,1,5637,1.1459596993149395,8.917862751909063,4,2096.2279574348418,47.40243193829415,2.9718972545054596,0,27.383072590132862,2
54,0,1.62,46.30325753482968,1,9685,0.9731911823709629,8.43611339044266,10,1834.3216243662175,43.54284525556779,4.10433788677308,0,17.64336897379579,3
69,0,1.98,69.0080176429072,3,6322,4.409100213720819,4.207773324166768,6,1782.200628876432,81.72893661812327,2.480536137992271,0,17.60228998135578,3
66,1,1.8,69.72439265429566,2,5534,2.267553097141803,6.938279252903317,5,2057.902457099614,74.4690263595554,1.9926620792281682,1,21.519874276017177,0
61,1,1.57,68.15254052297458,1,9211,0.9775015673212797,8.454053953612082,1,2289.681604635833,83.87588778383326,2.289343351633557,0,27.649211133504227,2
46,0,1.93,94.98827201497691,3,8322,1.8692252166019843,6.330501881849223,8,2117.9343968174103,53.931676236624064,2.8536477168599834,0,25.5008918400432,2
23,1,1.91,75.40883448540869,1,3359,0.8512145229177903,4.0,10,1650.1802372186612,68.90143333272806,2.9391038408998242,0,20.670714751626516,0
36,2,1.87,78.45743107634584,2,4744,2.045075230929725,5.838213085903864,8,1972.409460139086,43.771284469303005,2.217698545662343,0,22.436281013567967,0
47,1,1.71,88.65323675497118,0,5541,0.45678339041300836,7.631627485329709,7,2243.1733760990014,73.51061578562994,1.8572576390043043,0,30.318127545217738,1
44,2,1.8,70.2207563665914,2,2359,0.9618048948338462,9.200173835348464,9,2170.65428284053,63.857922783420214,3.29808650724077,1,21.673072952651665,0
20,2,2.01,88.21372753549868,3,5759,2.265357016441594,8.691529441774644,10,1937.4675312292202,46.94829993891628,2.6907880894634912,0,21.834540614217147,0
31,1,1.6,56.40617981212458,1,7519,1.034549454793081,9.318599713230274,10,1736.3295705595606,70.00391492036053,1.9504259828355914,0,22.033663989111158,0
58,2,1.52,92.93964693725556,3,5139,2.9309640793862006,7.166694062944768,2,2372.7117688783565,52.277231014183435,1.988125939595367,1,40.226647739463104,1
44,2,1.83,61.11165144163275,2,5715,2.28588321485613,7.935843914614865,6,2148.709406349095,43.501368402414904,3.0994564005796614,0,18.248275983646195,3
21,0,1.64,84.47169619034746,3,5627,0.7625802517728302,7.845876104657226,2,1896.34163801819,62.59173933537369,1.6456419253109988,0,31.406787697184516,1
32,0,1.56,71.30497078230228,1,246,0.8649249495445126,6.3097735574853875,4,2118.7206387395145,62.11733122036792,3.9691126478352974,1,29.300201669256356,2
28,1,1.49,72.37451192559786,2,7993,0.9092162566378598,6.290589035607364,9,1619.9309861220217,66.5800194383739,3.691096249037,1,32.59966304472675,1
31,0,1.69,60.4442402737312,3,10318,0.5262059581309722,8.213897047362979,9,1988.262609933994,58.29166210849466,2.2865493366443044,1,21.163208666969364,0
53,2,1.62,115.26984508583978,1,8017,3.051290540836512,6.813439052299251,4,2460.716387240932,73.96085566051754,3.185132617055138,0,43.922361334339186,1
68,0,1.66,82.40274052804318,3,5655,1.66952204069993,6.656378453617435,9,2229.649492591676,42.769850518896135,2.5610249898094923,0,29.903738034563503,2
68,2,1.69,62.784027188305146,1,9752,0.9820682341675715,5.475213456726097,7,2459.901185218082,78.19106271393645,2.0623522796656024,0,21.98243310398976,0
23,1,1.59,86.76219624530248,3,3754,0.8127160945308256,6.106865195685937,10,2123.167173512412,48.49019287146517,2.283556140480556,0,34.31913146050491,1
25,1,1.63,84.25594567102804,3,1795,0.8552925028632721,5.09580210098078,10,1637.6721822369943,72.13669186097069,1.9051953549656127,0,31.712125285493638,1
33,1,1.63,79.32239525947372,1,7238,1.4780670855601366,6.004705493036153,5,2183.9522005674703,65.78204213772365,2.300996922612663,0,29.855243049973176,2
59,2,1.81,78.56641746892339,1,3510,0.9725109482137608,4.889533806844017,5,2287.3981824440057,69.95318427747652,1.781743409063063,1,23.981690872965842,0
67,0,1.76,48.83152572152946,1,3695,1.6095853123474728,4.944960058953356,4,2180.7336238728226,68.67413697365328,1.86956628474042,0,15.764309698324336,3
43,1,1.8,75.73987255049339,2,6521,0.3736208057684842,9.136941598115865,7,1665.3125262530189,59.76030835674129,2.720080294509027,0,23.376503873609067,0
48,1,1.82,69.77763904774031,1,5812,2.1774976210333095,4.389448261578272,10,2208.389566424261,64.5155378200853,1.0585603431619492,1,21.065583579199462,0
41,1,1.44,93.80498380729468,2,6194,1.2198572178650458,7.200099481451904,7,2576.547916722256,16.69915793904785,2.152340185428371,0,45.23774296262282,1
39,0,1.65,82.49528754207235,0,9149,2.2474310810732065,7.551295553171547,7,1789.3233653154919,57.03527574599778,2.8897945813552557,1,30.301299372662022,1
36,1,1.4,73.37791514412875,2,8780,2.649697428029105,7.719995491502557,2,1532.6603910586932,48.97851457888822,2.155181543656798,0,37.43771180822896,1
43,2,1.55,84.27132024311149,3,6960,1.7029480174770784,6.892448807238761,10,1585.5702042409107,63.313464841220814,1.6942827033795864,0,35.076512067892395,1
23,2,1.56,80.61728366386929,3,4977,0.9393210605970781,4.6848235852213795,2,2074.4864754652563,61.20043436403167,2.3911126920040258,0,33.126760216908814,1
46,2,1.87,97.04676388181244,1,4444,0.40938449214301165,6.4183573259402165,3,1863.2086346058372,45.42928084418901,3.1003798278455905,0,27.752227367614864,2
66,0,1.44,103.3398393297082,2,7724,0.9458548152476871,4.238227333005119,6,1441.0056805088016,75.26594814164719,3.0906281301951593,0,49.83595646687317,1
59,2,1.61,91.3430487461496,1,11913,1.2226915723530587,4.56630200366116,1,2220.2203735567587,71.48030759124075,1.8567295157103243,1,35.23901421478708,1
49,1,1.62,108.8023579464876,0,4840,2.941788671730537,6.40089994575918,5,1188.5630606423106,58.582290894483485,2.1033227714628824,1,41.45799342573068,1
37,2,1.54,76.58131919048792,3,5543,0.2150669942098065,7.447829921586472,1,2331.8694676579908,63.01048041433317,2.680077394778051,0,32.29099308082641,1
41,1,1.65,66.82369155006614,0,10541,1.5416364110915064,5.580955260473559,1,2196.350884634222,48.02714662228199,3.263975284534962,0,24.544973939418238,0
31,2,1.82,88.63649529821384,0,2098,1.4186037503723794,7.721118741334438,6,2394.528203032341,79.2688607802771,2.6006352501760093,1,26.758995078557493,2
30,2,1.69,70.97552734412918,1,6436,0.6704879013750764,6.1753159605429495,8,1878.4721252789177,70.51040479214923,1.933659029363214,0,24.850505004771957,0
18,1,1.42,77.35547035389722,1,8677,1.371135822437762,7.830836148015553,6,1928.657888772218,66.99646931118475,2.8644826474958682,1,38.36315728719362,1
59,2,1.54,58.0522521417216,0,3940,1.0953091004753002,8.199417439084366,3,2436.8697586559965,59.19225433129589,1.9746774576758557,0,24.478095860061394,0
25,1,1.75,45.0,1,7625,0.2880863110409123,4.4506953403000775,10,1750.8463105167375,53.9687778731389,2.4471430192032346,1,14.693877551020408,3
41,1,1.85,49.42946059269282,2,8454,1.6088262260210637,7.574877688709296,1,1484.8432599918865,36.30951450955497,2.1710121986689943,0,14.442501268865687,3
44,2,1.73,69.27893204292879,2,6949,2.064677252063069,7.497877671561831,7,1992.8023685351654,47.563354298467814,1.7927199627042119,1,23.14776038054355,0
58,0,1.61,67.93512480764376,3,4728,2.602817410008951,5.0856836544894195,10,1855.6645823388226,46.84832232792684,2.2485960553855953,1,26.20852776036563,2
58,1,1.75,46.37696132503403,3,6950,1.8471712228058415,9.245944250772888,5,1945.0926850576866,51.06047542097651,3.6560111226600713,1,15.143497575521316,3
25,1,1.7,100.16684632118253,3,3941,2.145635854407224,7.4860546640598,5,2512.835551246976,32.631936482166445,2.348343813209668,1,34.659808415634096,1
43,2,1.82,108.32033372534143,3,6442,1.4311652329819626,8.712983842593637,2,2017.359214228027,56.01611050106383,2.9791153343454995,0,32.701465319810836,1
36,0,1.64,58.51625617907709,3,7718,0.22935099655843177,5.953256067619153,3,2002.188526782786,70.03483827155739,2.288429419776147,0,21.756490250995352,0
49,1,1.82,106.59990707496654,1,10590,1.6328280211422037,6.6871857692817,10,1814.0132908059145,51.215672472514086,1.5031143118394437,0,32.18207555698784,1
51,1,1.63,100.38494581015826,3,184,0.13958875122093495,4.778281413067426,4,1972.2350443731375,60.44984393216281,4.572608783324132,0,37.782733941871456,1
33,2,1.82,81.63475302246728,1,4123,0.781000347608871,7.69227706956717,6,1768.3801657918207,85.90544349156175,1.5583091067451762,0,24.645197748601397,0
50,0,1.86,56.275942351967956,3,8091,1.6079591132129178,10.0,9,1701.9220988205657,52.2958304667909,3.1669317824359333,0,16.266603755338174,3
39,1,1.54,84.91345756679365,1,10562,1.2134649540188638,8.004136395011967,7,2140.653662499987,89.00039621571536,2.679725559063251,1,35.804291434809265,1
42,1,1.87,90.78160233711954,2,9770,2.504059903103283,5.670516092506003,8,2555.364057500441,60.70130529071578,3.4786010718422835,1,25.960594337018364,2
26,2,1.28,59.501906058853564,3,1779,0.712419948863079,5.581261203888596,3,1768.272701775357,61.32613218114846,2.2527852287065975,1,36.31708133474949,1
